,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
1524,1630577519.0961356,1459553874.5756686,167130606.113843,643431506.5200001,59822333.99999999,455528700.0,33.79315194767805,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.400000000000002
1525,1583864680.1878197,1502481929.710247,168418447.76788035,643431506.5200001,59822333.99999999,455528700.0,32.27856009076346,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.500000000000002
1526,1537151841.2795045,1545409984.8448257,169706289.4219177,643431506.5200001,59822333.99999999,455528700.0,30.876674638689373,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.6000000000000023
1527,1490439002.3711882,1588338039.9794042,170994131.07595506,643431506.5200001,59822333.99999999,455528700.0,29.574732457030063,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.7000000000000024
1528,1443726163.4628735,1631266095.1139827,172281972.7299924,643431506.5200001,59822333.99999999,455528700.0,28.361807050518095,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.8000000000000025
1529,1397013324.554565,1674194150.2485616,173569814.38402998,643431506.5200014,59822333.99999999,455528700.00000143,27.228495045681278,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.9000000000000026
1530,1350300485.6462493,1717122205.38314,174857656.03806734,643431506.5200014,59822333.99999999,455528700.00000143,26.166663801429955,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.000000000000003
1531,1303587646.7379258,1760050260.5177183,176145497.6921045,643431506.5200001,59822333.99999999,455528700.00000006,25.16924685406996,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.100000000000003
1532,1256874807.8296113,1802978315.6522965,177433339.34614184,643431506.5200001,59822333.99999999,455528700.0,24.23007707488538,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.200000000000003
1533,1210161968.921295,1845906370.786875,178721181.0001792,643431506.5200001,59822333.99999999,455528700.0,23.343749770256707,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.3000000000000025
1534,1163449130.0129797,1888834425.9214537,180009022.65421656,643431506.5200001,59822333.99999999,455528700.0,22.505509713489236,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.400000000000003
