,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
8556,-983281555.7604796,2327552147.3436656,142916666.25275272,432965538.5616,236190845.88,165734910.00000003,0.6949939122874671,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.600000000000005
8557,-1021656745.2485783,2362818088.970085,143974644.5015453,432965538.5616,236190845.88,165734910.00000003,0.4435124106257238,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.700000000000005
8558,-1060031934.7366762,2398084030.596504,145032622.75033787,432965538.5616,236190845.88,165734910.00000003,0.1968768840995061,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.800000000000005
8559,-1098407124.2247748,2433349972.2229233,146090600.99913046,432965538.5616,236190845.88,165734909.99999997,-0.04512993467770121,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.900000000000006
8560,-1136782313.7128735,2468615913.849343,147148579.24792305,432965538.5616,236190845.88,165734910.00000003,-0.28271264738213286,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.000000000000005
8561,-1175157503.2009714,2503881855.475762,148206557.4967156,432965538.5616,236190845.88,165734909.99999997,-0.5160641493293205,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.100000000000005
8562,-1213532692.6890697,2539147797.1021814,149264535.7455082,432965538.5616,236190845.88,165734910.00000003,-0.745366502222089,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.2000000000000055
8563,-1251907882.1771674,2574413738.7286,150322513.99430075,432965538.5616,236190845.88,165734909.99999997,-0.9707917293810042,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.300000000000006
8564,-1290283071.6652663,2609679680.355019,151380492.2430933,432965538.5616,236190845.88,165734909.99999997,-1.1925025414783352,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.400000000000006
8565,-1328658261.1533637,2644945621.981438,152438470.49188587,432965538.5616,236190845.88,165734909.99999997,-1.4106529998423767,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.500000000000005
